source_id,title,url,source_class,year,route_section,km_start,km_end,route_match_confidence,evidence_class,access_status,expected_visual_count,subagent_origin,notes,harvest_batch
YV225,POV: When you're just a few steps away from winning the Julian Alps Trail Run,https://www.youtube.com/shorts/1q6TadpWYFU,official YouTube short,2023,Kranjska Gora finish / winner POV context,123.5,124.5,finish-area-context,official finish-area short,public YouTube Shorts oEmbed and thumbnail endpoints; direct frame extraction still gated,thumbnail/autostill plus Shorts review candidate,official Shorts reconciliation continuation,"Official Shorts oEmbed validates this finish-area POV clip. It likely overlaps already-cataloged official TikTok finish content, but the YouTube upload is a distinct public official source surface.",
YV226,Get to kiss each other after crossing the finish line | Julian Alps Trail Run Slovenia,https://www.youtube.com/shorts/TVGOkF-iCyg,official YouTube short,2023,Kranjska Gora finish line context,123.5,124.5,finish-area-context,official finish-line short,public YouTube Shorts oEmbed and thumbnail endpoints; direct frame extraction still gated,thumbnail/autostill plus Shorts review candidate,official Shorts reconciliation continuation,Official Shorts oEmbed validates this finish-line clip. Retain as finish-area visual context only; low value for route-surface away from town.,
YV227,SOS! Aid Stations at Our Trail Run Races | Julian Alps Trail Run Slovenia,https://www.youtube.com/shorts/c8Ymm_36FJU,official YouTube short,2023,official aid-station / race-support context,0,124.5,official-broad-low,official aid-station short,public YouTube Shorts oEmbed and thumbnail endpoints; direct frame extraction still gated,thumbnail/autostill plus Shorts review candidate,official Shorts reconciliation continuation,"Official Shorts oEmbed validates this aid-station/support clip. Retain for exhaustive official-channel accounting, but localize frames before using as aid-station or surface evidence.",
DV001,Julian Alps Trail Run by UTMB - 2025,https://www.dailymotion.com/video/x9sus00,official Dailymotion video,2025,official 2025 event-wide video mirror,0,124.5,official-broad,official non-YouTube race video context,public Dailymotion oEmbed/video page,"oEmbed thumbnail, metadata frames, and HLS frame extraction candidate",Epicurus,"Official UTMB World Series Dailymotion video; non-YouTube fallback visual source. Broad aftermovie, not section-indexed.",2026-06-20-continuation-video-photo-pass
DV002,Julian Alps Trail Run by UTMB - 2024,https://www.dailymotion.com/video/x9jwtgm,official Dailymotion video,2024,official 2024 event-wide video mirror,0,124.5,official-broad,official non-YouTube race video context,public Dailymotion oEmbed/video page,"oEmbed thumbnail, metadata frames, and HLS frame extraction candidate",Epicurus,"Official UTMB World Series Dailymotion video; prior-year broad aftermovie, not section-indexed.",2026-06-20-continuation-video-photo-pass
DV003,Julian Alps Trail Run by UTMB - Highlights 2023,https://www.dailymotion.com/video/x8rsa6t,official Dailymotion video,2023,official 2023 event-wide highlights mirror,0,124.5,older-broad,official non-YouTube race video context,public Dailymotion metadata/HLS,metadata images plus reproducible HLS frame/contact-sheet extraction,Poincare,"Official UTMB World Series 2023 Dailymotion highlights. Older course/event context; harvested as real video-derived frames/contact sheet, not meter-indexed proof.",2026-06-20-continuation-video-photo-pass
DV004,Julian Alps Trail Run by UTMB - Race highlights 2022,https://www.dailymotion.com/video/x8hpgwa,official Dailymotion video,2022,official 2022 event-wide race highlights mirror,0,124.5,older-broad,official non-YouTube race video context,public Dailymotion metadata/HLS,metadata images plus reproducible HLS frame/contact-sheet extraction,main Dailymotion deep enumeration,Official UTMB World Series 2022 Julian Alps race highlights found by deep Dailymotion channel enumeration. Older event-wide context; harvest as video-derived frames/contact sheet but do not treat as current-route meter-level proof.,2026-06-20-continuation-video-photo-pass
FB001,Visit Radolca JAT 120K reel,https://www.facebook.com/reel/533036869512593/,public Facebook reel,2025,"120K route reel naming Sava, Jelovica, Bled, Zirovnica, Stol, Golica, Klek, Mojstrana, Gozd Martuljek, Srednji vrh",0,124.5,direct-current-route-social,public Facebook route reel context,public Facebook reel; yt-dlp signed MP4 extraction works for direct URL,video-derived frame/contact-sheet candidate,Epicurus/Poincare,"Visit Radolca reel metadata names many current-route anchors. Direct known reel URL now has reproducible frame/contact-sheet extraction, but Facebook page enumeration remains unresolved.",2026-06-20-continuation-video-photo-pass
FB002,Official 2023 Julian Alps after movie reel,https://www.facebook.com/reel/337832911926379/,official Facebook reel,2023,official 2023 event-wide aftermovie reel,0,124.5,older-broad,official social video context,public Facebook reel; yt-dlp signed MP4 extraction works for direct URL,video-derived frame/contact-sheet candidate,Epicurus/Poincare,"Official older Facebook reel source; harvested direct frames/contact sheet as older event-wide context, not current-route direct proof.",2026-06-20-continuation-video-photo-pass
FB003,Official 80K Lake Bled start reel,https://www.facebook.com/reel/1373121466979526/,official Facebook reel,2025,80K overlap from Lake Bled to Kranjska Gora,46.1,124.5,overlap-route-high,official social video on overlapping course,public Facebook reel; yt-dlp signed MP4 extraction works for direct URL,video-derived frame/contact-sheet candidate,Epicurus/Poincare,"Official 80K reel anchored at Lake Bled; high overlap value for the back half. Direct known reel frames are harvested, while broader Facebook enumeration remains unresolved.",2026-06-20-continuation-video-photo-pass
FB004,Kingrunner ULTRA Julian Alps Trail reel,https://www.facebook.com/reel/1237297431109615/,media Facebook reel,2025 inferred,Bled / Kranjska Gora race-media context,46.1,124.5,race-media-context,public Facebook race-media reel context,public Facebook reel; yt-dlp signed MP4 extraction works for direct URL,video-derived frame/contact-sheet candidate,Epicurus/Poincare,Kingrunner ULTRA reel surfaced in adversarial social search. Direct known reel frames are harvested; individual frame localization still required.,2026-06-20-continuation-video-photo-pass
FB005,Official Julian Alps Trail Facebook page,https://www.facebook.com/JulianAlpsTrail/,official Facebook page,current,official social visual source catalog,0,124.5,official-broad-gated,official social visual source catalog,browser-only public Facebook page,source catalog / individual posts need enumeration,Epicurus,"Official Facebook page is a high-volume social visual source, but command-line enumeration remains incomplete and browser/API review is still required.",2026-06-20-continuation-video-photo-pass
FB006,Bled Slovenia 80K overlap route reel,https://www.facebook.com/reel/802895006014003/,public Facebook reel,2025 inferred,Bled to Zirovnica to Stol/Dovje/Srednji Vrh shared 80K corridor,46.1,124.5,overlap-route-high,public Facebook 80K route reel context,public Facebook reel found by adversarial page/social audit; direct URL extraction candidate,video-derived frame/contact-sheet candidate,Hypatia adversarial photo/social audit,"Public Bled Slovenia reel metadata reportedly names the shared 80K corridor: Bled, Zirovnica, Stol, Dovje, Srednji Vrh. Retain as high-overlap social video pending frame localization.",2026-06-20-continuation-video-photo-pass
FB007,Kingrunner Ultra Lake Bled 80K start reel,https://www.facebook.com/reel/1475394396502236/,public Facebook reel,2024,Lake Bled 80K start and shared back-half race context,46.1,124.5,overlap-route-high,public Facebook 80K start video context,public Facebook reel found by adversarial page/social audit; direct URL extraction candidate,video-derived frame/contact-sheet candidate,Hypatia adversarial photo/social audit,Kingrunner Ultra public reel around the Lake Bled 80K start. Useful for the shared Bled-to-finish overlap; exact section needs frame audit.,2026-06-20-continuation-video-photo-pass
FB008,Kingrunner Ultra Julian Alps 2024 broad event reel,https://www.facebook.com/reel/537380438704019/,public Facebook reel,2024,broad event distances 120/80/50/25/15 context,0,124.5,race-media-context,public Facebook broad event reel context,public Facebook reel found by adversarial page/social audit; direct URL extraction candidate,video-derived frame/contact-sheet candidate,Hypatia adversarial photo/social audit,Kingrunner Ultra broad 2024 reel naming multiple distances. Retain as event-wide visual context pending frame localization.,2026-06-20-continuation-video-photo-pass
FB009,Official 2025 aftermovie Facebook reel,https://www.facebook.com/reel/1200110145287726/,official Facebook reel,2025,official 2025 event-wide aftermovie reel,0,124.5,official-broad,official social video context,public Facebook reel found by adversarial page/social audit; likely content-overlap with official aftermovie,video-derived frame/contact-sheet candidate,Hypatia adversarial photo/social audit,"Official 2025 aftermovie reel on Facebook. Retain as a nonduplicate public URL and social-surface coverage, but mark likely content duplicate of official aftermovie imagery.",2026-06-20-continuation-video-photo-pass
TK001,Official Julian Alps Trail Run TikTok profile,https://www.tiktok.com/@julianalpstrailrun,official TikTok profile,current,official short-form video source catalog,0,124.5,official-broad-gated,official social visual source catalog,"source profile retained; bounded yt-dlp crawl on 2026-06-20 retained TK005-TK081, future/profile changes require re-crawl",source catalog; bounded crawl retained TK005-TK081 with frame/contact-sheet harvesting,Epicurus,Official TikTok profile retained for source exhaustion accounting. A bounded 2026-06-20 yt-dlp profile crawl retained TK005-TK081; keep TK001 as the profile-level watchlist row for future changes and non-enumerated surfaces.,2026-06-20-continuation-video-photo-pass
TK002,Official TikTok 2025 recap,https://www.tiktok.com/@julianalpstrailrun/video/7418226800943238433,official TikTok video,2025,official 2025 short-form race recap,0,124.5,official-broad,official social video context,public TikTok clip; yt-dlp pipe extraction works,video-derived frame/contact-sheet candidate,Poincare,"Official 2025 recap clip from the Julian Alps Trail Run TikTok account. Direct clip frames are harvestable, but route localization remains broad pending visual triage.",2026-06-20-continuation-video-photo-pass
TK003,Official TikTok Mt. Stol / The Wall clip,https://www.tiktok.com/@julianalpstrailrun/video/7277438205249572129,official TikTok video,2023,Mt. Stol / The Wall official route clip,59.9,78.0,same-location-medium-high,official social video for Stol context,public TikTok clip; yt-dlp pipe extraction works,video-derived frame/contact-sheet candidate,Poincare,"Official TikTok clip specifically names Mt. Stol / The Wall, making it useful same-location evidence for the Stol block; still not meter-exact without frame matching.",2026-06-20-continuation-video-photo-pass
